Year,State,Electoral_Votes,Winner,Winner_EV,Runner_Up,Runner_Up_EV,Total_EV_Cast,Notes,Winner_Party,RunnerUp_Party,Population,Population_Per_EV
1832,South Carolina,11,John Floyd,11,Andrew Jackson,0,286,Nullifier Party,Democratic,National Republican,583828.0,53075.27272727273
1832,Tennessee,15,Andrew Jackson,15,Henry Clay,0,286,Jackson home state,Democratic,National Republican,711365.0,47424.333333333336
1832,Vermont,7,William Wirt,7,Andrew Jackson,0,286,Anti-Masonic,Democratic,National Republican,282911.0,40415.857142857145
1832,Virginia,23,Andrew Jackson,23,Henry Clay,0,286,Jackson Democrat,Democratic,National Republican,1040289.0,45229.95652173913
1836,Alabama,7,Martin Van Buren,7,Hugh White,0,294,Van Buren Democrat,Democratic,Whig,478264.0,68323.42857142857
1836,Arkansas,3,Martin Van Buren,3,Hugh White,0,294,New state admitted 1836,Democratic,Whig,,
1836,Connecticut,8,Martin Van Buren,8,William Harrison,0,294,Van Buren Democrat,Democratic,Whig,305057.0,38132.125
1836,Delaware,3,William Harrison,3,Martin Van Buren,0,294,Harrison Whig,Democratic,Whig,77550.0,25850.0
1836,Georgia,11,Hugh White,11,Martin Van Buren,0,294,White Whig,Democratic,Whig,621564.0,56505.81818181818
1836,Illinois,5,Martin Van Buren,5,William Harrison,0,294,Van Buren Democrat,Democratic,Whig,348688.0,69737.6
1836,Indiana,9,William Harrison,9,Martin Van Buren,0,294,Harrison Whig,Democratic,Whig,548732.0,60970.22222222222
1836,Kentucky,15,William Harrison,15,Martin Van Buren,0,294,Harrison Whig,Democratic,Whig,743064.0,49537.6
1836,Louisiana,5,Martin Van Buren,5,Hugh White,0,294,Van Buren Democrat,Democratic,Whig,297742.0,59548.4
1836,Maine,10,Martin Van Buren,10,William Harrison,0,294,Van Buren Democrat,Democratic,Whig,460858.0,46085.8
1836,Maryland,10,William Harrison,10,Martin Van Buren,0,294,Harrison Whig,Democratic,Whig,460827.0,46082.7
1836,Massachusetts,14,Daniel Webster,14,Martin Van Buren,0,294,Webster Whig,Democratic,Whig,686783.0,49055.92857142857
1836,Michigan,3,Martin Van Buren,3,William Harrison,0,294,New state admitted 1837,Democratic,Whig,,
1836,Mississippi,4,Martin Van Buren,4,Hugh White,0,294,Van Buren Democrat,Democratic,Whig,280039.0,70009.75
1836,Missouri,4,Martin Van Buren,4,Hugh White,0,294,Van Buren Democrat,Democratic,Whig,286403.0,71600.75
1836,New Hampshire,7,Martin Van Buren,7,William Harrison,0,294,Van Buren Democrat,Democratic,Whig,278476.0,39782.28571428572
1836,New Jersey,8,William Harrison,8,Martin Van Buren,0,294,Harrison Whig,Democratic,Whig,352313.0,44039.125
1836,New York,42,Martin Van Buren,42,William Harrison,0,294,Van Buren home state,Democratic,Whig,2224796.0,52971.333333333336
1836,North Carolina,15,Martin Van Buren,15,Hugh White,0,294,Van Buren Democrat,Democratic,Whig,747246.0,49816.4
1836,Ohio,21,William Harrison,21,Martin Van Buren,0,294,Harrison home state,Democratic,Whig,1286841.0,61278.142857142855
1836,Pennsylvania,30,Martin Van Buren,30,William Harrison,0,294,Van Buren Democrat,Democratic,Whig,1573713.0,52457.1
1836,Rhode Island,4,Martin Van Buren,4,William Harrison,0,294,Van Buren Democrat,Democratic,Whig,104178.0,26044.5
1836,South Carolina,11,Willie Mangum,11,Martin Van Buren,0,294,Mangum Whig,Democratic,Whig,589113.0,53555.72727272727
1836,Tennessee,15,Hugh White,15,Martin Van Buren,0,294,White home state,Democratic,Whig,770288.0,51352.53333333333
1836,Vermont,7,William Harrison,7,Martin Van Buren,0,294,Harrison Whig,Democratic,Whig,287430.0,41061.42857142857
1836,Virginia,23,Martin Van Buren,23,William Harrison,0,294,Van Buren Democrat,Democratic,Whig,1032758.0,44902.52173913043
1840,Alabama,7,William Harrison,7,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,590756.0,84393.71428571429
1840,Arkansas,3,Martin Van Buren,3,William Harrison,0,294,Van Buren Democrat,Whig,Democratic,97574.0,32524.666666666668
1840,Connecticut,8,William Harrison,8,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,309978.0,38747.25
1840,Delaware,3,William Harrison,3,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,78085.0,26028.33333333333
1840,Georgia,11,William Harrison,11,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,691392.0,62853.81818181818
1840,Illinois,5,Martin Van Buren,5,William Harrison,0,294,Van Buren Democrat,Whig,Democratic,476183.0,95236.6
1840,Indiana,9,William Harrison,9,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,685866.0,76207.33333333333
1840,Kentucky,15,William Harrison,15,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,779828.0,51988.53333333333
1840,Louisiana,5,William Harrison,5,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,352411.0,70482.2
1840,Maine,10,William Harrison,10,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,501793.0,50179.3
1840,Maryland,10,William Harrison,10,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,470019.0,47001.9
1840,Massachusetts,14,William Harrison,14,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,737699.0,52692.78571428572
1840,Michigan,3,William Harrison,3,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,212267.0,70755.66666666667
1840,Mississippi,4,William Harrison,4,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,375651.0,93912.75
1840,Missouri,4,Martin Van Buren,4,William Harrison,0,294,Van Buren Democrat,Whig,Democratic,383702.0,95925.5
1840,New Hampshire,7,Martin Van Buren,7,William Harrison,0,294,Van Buren Democrat,Whig,Democratic,284574.0,40653.42857142857
1840,New Jersey,8,William Harrison,8,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,373306.0,46663.25
1840,New York,42,William Harrison,42,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,2428921.0,57831.45238095238
1840,North Carolina,15,William Harrison,15,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,753419.0,50227.93333333333
1840,Ohio,21,William Harrison,21,Martin Van Buren,0,294,Harrison home state,Whig,Democratic,1519467.0,72355.57142857143
1840,Pennsylvania,30,William Harrison,30,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,1724033.0,57467.76666666667
1840,Rhode Island,4,William Harrison,4,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,108830.0,27207.5
1840,South Carolina,11,Martin Van Buren,11,William Harrison,0,294,Van Buren Democrat,Whig,Democratic,594398.0,54036.181818181816
1840,Tennessee,15,William Harrison,15,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,829210.0,55280.66666666666
1840,Vermont,7,William Harrison,7,Martin Van Buren,0,294,Harrison Whig,Whig,Democratic,291948.0,41706.857142857145
1840,Virginia,23,Martin Van Buren,23,William Harrison,0,294,Van Buren Democrat,Whig,Democratic,1025227.0,44575.086956521736
1844,Alabama,9,James Polk,9,Henry Clay,0,275,Polk Democrat,Democratic,Whig,663103.0,73678.11111111111
1844,Arkansas,3,James Polk,3,Henry Clay,0,275,Polk Democrat,Democratic,Whig,142503.0,47501.0
1844,Connecticut,6,Henry Clay,6,James Polk,0,275,Clay Whig,Democratic,Whig,334304.0,55717.333333333336
1844,Delaware,3,Henry Clay,3,James Polk,0,275,Clay Whig,Democratic,Whig,83464.0,27821.33333333333
1844,Georgia,10,James Polk,10,Henry Clay,0,275,Polk Democrat,Democratic,Whig,777309.0,77730.9
1844,Illinois,9,James Polk,9,Henry Clay,0,275,Polk Democrat,Democratic,Whig,626298.0,69588.66666666667
1844,Indiana,12,James Polk,12,Henry Clay,0,275,Polk Democrat,Democratic,Whig,806886.0,67240.5
1844,Kentucky,12,Henry Clay,12,James Polk,0,275,Clay home state,Democratic,Whig,860859.0,71738.25
1844,Louisiana,6,James Polk,6,Henry Clay,0,275,Polk Democrat,Democratic,Whig,418551.0,69758.5
1844,Maine,9,James Polk,9,Henry Clay,0,275,Polk Democrat,Democratic,Whig,534343.0,59371.444444444445
1844,Maryland,8,Henry Clay,8,James Polk,0,275,Clay Whig,Democratic,Whig,515225.0,64403.125
1844,Massachusetts,12,Henry Clay,12,James Polk,0,275,Clay Whig,Democratic,Whig,840425.0,70035.41666666667
1844,Michigan,5,James Polk,5,Henry Clay,0,275,Polk Democrat,Democratic,Whig,286422.0,57284.4
1844,Mississippi,6,James Polk,6,Henry Clay,0,275,Polk Democrat,Democratic,Whig,468001.0,78000.16666666667
1844,Missouri,7,James Polk,7,Henry Clay,0,275,Polk Democrat,Democratic,Whig,503039.0,71862.71428571429
1844,New Hampshire,6,James Polk,6,Henry Clay,0,275,Polk Democrat,Democratic,Whig,297935.0,49655.833333333336
1844,New Jersey,7,Henry Clay,7,James Polk,0,275,Clay Whig,Democratic,Whig,419806.0,59972.28571428572
1844,New York,36,James Polk,36,Henry Clay,0,275,Polk Democrat,Democratic,Whig,2696310.0,74897.5
1844,North Carolina,11,Henry Clay,11,James Polk,0,275,Clay Whig,Democratic,Whig,799667.0,72697.0
1844,Ohio,23,Henry Clay,23,James Polk,0,275,Clay Whig,Democratic,Whig,1703812.0,74078.78260869565
1844,Pennsylvania,26,James Polk,26,Henry Clay,0,275,Polk Democrat,Democratic,Whig,1959134.0,75351.30769230769
1844,Rhode Island,4,Henry Clay,4,James Polk,0,275,Clay Whig,Democratic,Whig,124316.0,31079.0
1844,South Carolina,9,James Polk,9,Henry Clay,0,275,Polk Democrat,Democratic,Whig,624042.0,69338.0
1844,Tennessee,13,Henry Clay,13,James Polk,0,275,Polk home state lost,Democratic,Whig,898613.0,69124.07692307692
1844,Vermont,6,Henry Clay,6,James Polk,0,275,Clay Whig,Democratic,Whig,300817.0,50136.16666666666
1844,Virginia,17,James Polk,17,Henry Clay,0,275,Polk Democrat,Democratic,Whig,1062875.0,62522.05882352941
1848,Alabama,9,Lewis Cass,9,Zachary Taylor,0,290,Cass Democrat,Whig,Democratic,735450.0,81716.66666666667
1848,Arkansas,3,Lewis Cass,3,Zachary Taylor,0,290,Cass Democrat,Whig,Democratic,187432.0,62477.333333333336
1848,Connecticut,6,Zachary Taylor,6,Lewis Cass,0,290,Taylor Whig,Whig,Democratic,358629.0,59771.5
1848,Delaware,3,Zachary Taylor,3,Lewis Cass,0,290,Taylor Whig,Whig,Democratic,88843.0,29614.33333333333
1848,Florida,3,Zachary Taylor,3,Lewis Cass,0,290,New state 1845,Whig,Democratic,,
1848,Georgia,10,Zachary Taylor,10,Lewis Cass,0,290,Taylor Whig,Whig,Democratic,863226.0,86322.6
1848,Illinois,9,Lewis Cass,9,Zachary Taylor,0,290,Cass Democrat,Whig,Democratic,776413.0,86268.11111111111
1848,Indiana,12,Lewis Cass,12,Zachary Taylor,0,290,Cass Democrat,Whig,Democratic,927906.0,77325.5
1848,Iowa,4,Lewis Cass,4,Zachary Taylor,0,290,New state 1846,Whig,Democratic,,
1848,Kentucky,12,Zachary Taylor,12,Lewis Cass,0,290,Taylor Whig,Whig,Democratic,941890.0,78490.83333333333
1848,Louisiana,6,Zachary Taylor,6,Lewis Cass,0,290,Taylor Whig,Whig,Democratic,484692.0,80782.0
1848,Maine,9,Lewis Cass,9,Zachary Taylor,0,290,Cass Democrat,Whig,Democratic,566894.0,62988.22222222222
1848,Maryland,8,Zachary Taylor,8,Lewis Cass,0,290,Taylor Whig,Whig,Democratic,560431.0,70053.875
1848,Massachusetts,12,Zachary Taylor,12,Lewis Cass,0,290,Taylor Whig,Whig,Democratic,943151.0,78595.91666666667
1848,Michigan,5,Lewis Cass,5,Zachary Taylor,0,290,Cass home state,Whig,Democratic,360577.0,72115.4
1848,Mississippi,6,Lewis Cass,6,Zachary Taylor,0,290,Cass Democrat,Whig,Democratic,560351.0,93391.83333333331
1848,Missouri,7,Lewis Cass,7,Zachary Taylor,0,290,Cass Democrat,Whig,Democratic,622376.0,88910.85714285714
1848,New Hampshire,6,Lewis Cass,6,Zachary Taylor,0,290,Cass Democrat,Whig,Democratic,311296.0,51882.66666666666
1848,New Jersey,7,Zachary Taylor,7,Lewis Cass,0,290,Taylor Whig,Whig,Democratic,466305.0,66615.0
1848,New York,36,Zachary Taylor,36,Lewis Cass,0,290,Taylor Whig,Whig,Democratic,2963699.0,82324.97222222222
1848,North Carolina,11,Zachary Taylor,11,Lewis Cass,0,290,Taylor Whig,Whig,Democratic,845915.0,76901.36363636363
1848,Ohio,23,Lewis Cass,23,Zachary Taylor,0,290,Cass Democrat,Whig,Democratic,1888157.0,82093.78260869565
1848,Pennsylvania,26,Zachary Taylor,26,Lewis Cass,0,290,Taylor Whig,Whig,Democratic,2194235.0,84393.65384615384
1848,Rhode Island,4,Zachary Taylor,4,Lewis Cass,0,290,Taylor Whig,Whig,Democratic,139802.0,34950.5
1848,South Carolina,9,Lewis Cass,9,Zachary Taylor,0,290,Cass Democrat,Whig,Democratic,653685.0,72631.66666666667
1848,Tennessee,13,Zachary Taylor,13,Lewis Cass,0,290,Taylor Whig,Whig,Democratic,968016.0,74462.76923076923
1848,Texas,4,Lewis Cass,4,Zachary Taylor,0,290,New state 1845,Whig,Democratic,,
1848,Vermont,6,Zachary Taylor,6,Lewis Cass,0,290,Taylor Whig,Whig,Democratic,309686.0,51614.333333333336
1848,Virginia,17,Lewis Cass,17,Zachary Taylor,0,290,Cass Democrat,Whig,Democratic,1100524.0,64736.705882352944
1848,Wisconsin,4,Lewis Cass,4,Zachary Taylor,0,290,New state 1848,Whig,Democratic,250502.0,62625.5
1852,Alabama,9,Franklin Pierce,9,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,810139.0,90015.44444444444
1852,Arkansas,4,Franklin Pierce,4,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,255008.0,63752.0
1852,California,4,Franklin Pierce,4,Winfield Scott,0,296,New state 1850,Democratic,Whig,150076.0,37519.0
1852,Connecticut,6,Franklin Pierce,6,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,388663.0,64777.16666666666
1852,Delaware,3,Franklin Pierce,3,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,95669.0,31889.666666666668
1852,Florida,3,Franklin Pierce,3,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,98041.0,32680.33333333333
1852,Georgia,10,Franklin Pierce,10,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,936405.0,93640.5
1852,Illinois,11,Franklin Pierce,11,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,1023566.0,93051.45454545454
1852,Indiana,13,Franklin Pierce,13,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,1060818.0,81601.38461538461
1852,Iowa,4,Franklin Pierce,4,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,288754.0,72188.5
1852,Kentucky,12,Winfield Scott,12,Franklin Pierce,0,296,Scott Whig,Democratic,Whig,1017061.0,84755.08333333333
1852,Louisiana,6,Franklin Pierce,6,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,555810.0,92635.0
1852,Maine,8,Franklin Pierce,8,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,592191.0,74023.875
1852,Maryland,8,Franklin Pierce,8,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,603837.0,75479.625
1852,Massachusetts,13,Winfield Scott,13,Franklin Pierce,0,296,Scott Whig,Democratic,Whig,1041824.0,80140.30769230769
1852,Michigan,6,Franklin Pierce,6,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,467946.0,77991.0
1852,Mississippi,7,Franklin Pierce,7,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,643482.0,91926.0
1852,Missouri,9,Franklin Pierce,9,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,782038.0,86893.11111111111
1852,New Hampshire,5,Franklin Pierce,5,Winfield Scott,0,296,Pierce home state,Democratic,Whig,319595.0,63919.0
1852,New Jersey,7,Franklin Pierce,7,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,526051.0,75150.14285714286
1852,New York,35,Franklin Pierce,35,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,3254062.0,92973.2
1852,North Carolina,10,Franklin Pierce,10,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,893756.0,89375.6
1852,Ohio,23,Franklin Pierce,23,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,2052165.0,89224.56521739131
1852,Pennsylvania,27,Franklin Pierce,27,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,2430672.0,90024.88888888889
1852,Rhode Island,4,Franklin Pierce,4,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,152960.0,38240.0
1852,South Carolina,8,Franklin Pierce,8,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,675547.0,84443.375
1852,Tennessee,12,Winfield Scott,12,Franklin Pierce,0,296,Scott Whig,Democratic,Whig,1024134.0,85344.5
1852,Texas,4,Franklin Pierce,4,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,290917.0,72729.25
1852,Vermont,5,Winfield Scott,5,Franklin Pierce,0,296,Scott Whig,Democratic,Whig,314316.0,62863.2
1852,Virginia,15,Franklin Pierce,15,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,1139404.0,75960.26666666666
1852,Wisconsin,5,Franklin Pierce,5,Winfield Scott,0,296,Pierce Democrat,Democratic,Whig,399489.0,79897.8
1856,Alabama,9,James Buchanan,9,John Fremont,0,296,Buchanan Democrat,Democratic,Republican,887170.0,98574.44444444444
1856,Arkansas,4,James Buchanan,4,John Fremont,0,296,Buchanan Democrat,Democratic,Republican,345229.0,86307.25
1856,California,4,James Buchanan,4,John Fremont,0,296,Buchanan Democrat,Democratic,Republican,265035.0,66258.75
1856,Connecticut,6,John Fremont,6,James Buchanan,0,296,Fremont Republican,Democratic,Republican,424405.0,70734.16666666667
1856,Delaware,3,James Buchanan,3,John Fremont,0,296,Buchanan Democrat,Democratic,Republican,103942.0,34647.333333333336
1856,Florida,3,James Buchanan,3,John Fremont,0,296,Buchanan Democrat,Democratic,Republican,119232.0,39744.0
1856,Georgia,10,James Buchanan,10,John Fremont,0,296,Buchanan Democrat,Democratic,Republican,996846.0,99684.6
1856,Illinois,11,James Buchanan,11,John Fremont,0,296,Buchanan Democrat,Democratic,Republican,1367759.0,124341.72727272728
1856,Indiana,13,James Buchanan,13,John Fremont,0,296,Buchanan Democrat,Democratic,Republican,1205623.0,92740.23076923077
1856,Iowa,4,John Fremont,4,James Buchanan,0,296,Fremont Republican,Democratic,Republican,481833.0,120458.25
1856,Kentucky,12,James Buchanan,12,John Fremont,0,296,Buchanan Democrat,Democratic,Republican,1086372.0,90531.0
1856,Louisiana,6,James Buchanan,6,John Fremont,0,296,Buchanan Democrat,Democratic,Republican,631906.0,105317.66666666669
1856,Maine,8,John Fremont,8,James Buchanan,0,296,Fremont Republican,Democratic,Republican,610235.0,76279.375
1856,Maryland,8,Millard Fillmore,8,James Buchanan,0,296,Fillmore American,Democratic,Republican,645443.0,80680.375
1856,Massachusetts,13,John Fremont,13,James Buchanan,0,296,Fremont Republican,Democratic,Republican,1136445.0,87418.84615384616
1856,Michigan,6,John Fremont,6,James Buchanan,0,296,Fremont Republican,Democratic,Republican,608529.0,101421.5
1856,Mississippi,7,James Buchanan,7,John Fremont,0,296,Buchanan Democrat,Democratic,Republican,717393.0,102484.71428571428
