Year,State,Electoral_Votes,Winner,Winner_EV,Runner_Up,Runner_Up_EV,Total_EV_Cast,Notes
1948,Arizona,4,Harry Truman,4,Thomas Dewey,0,531,Truman Democrat
1948,Arkansas,9,Harry Truman,9,Thomas Dewey,0,531,Truman Democrat
1948,California,25,Harry Truman,25,Thomas Dewey,0,531,Truman Democrat
1948,Colorado,6,Harry Truman,6,Thomas Dewey,0,531,Truman Democrat
1948,Connecticut,8,Thomas Dewey,8,Harry Truman,0,531,Dewey Republican
1948,Delaware,3,Thomas Dewey,3,Harry Truman,0,531,Dewey Republican
1948,Florida,8,Harry Truman,8,Thomas Dewey,0,531,Truman Democrat
1948,Georgia,12,Harry Truman,12,Thomas Dewey,0,531,Truman Democrat
1948,Idaho,4,Harry Truman,4,Thomas Dewey,0,531,Truman Democrat
1948,Illinois,28,Harry Truman,28,Thomas Dewey,0,531,Truman Democrat
1948,Indiana,13,Thomas Dewey,13,Harry Truman,0,531,Dewey Republican
1948,Iowa,10,Harry Truman,10,Thomas Dewey,0,531,Truman Democrat
1948,Kansas,8,Thomas Dewey,8,Harry Truman,0,531,Dewey Republican
1948,Kentucky,11,Harry Truman,11,Thomas Dewey,0,531,Truman Democrat
1948,Louisiana,10,Strom Thurmond,10,Harry Truman,0,531,Thurmond States Rights
1948,Maine,5,Thomas Dewey,5,Harry Truman,0,531,Dewey Republican
1948,Maryland,8,Thomas Dewey,8,Harry Truman,0,531,Dewey Republican
1948,Massachusetts,16,Harry Truman,16,Thomas Dewey,0,531,Truman Democrat
1948,Michigan,19,Thomas Dewey,19,Harry Truman,0,531,Dewey Republican
1948,Minnesota,11,Harry Truman,11,Thomas Dewey,0,531,Truman Democrat
1948,Mississippi,9,Strom Thurmond,9,Harry Truman,0,531,Thurmond States Rights
1948,Missouri,15,Harry Truman,15,Thomas Dewey,0,531,Truman home state
1948,Montana,4,Harry Truman,4,Thomas Dewey,0,531,Truman Democrat
1948,Nebraska,6,Thomas Dewey,6,Harry Truman,0,531,Dewey Republican
1948,Nevada,3,Harry Truman,3,Thomas Dewey,0,531,Truman Democrat
1948,New Hampshire,4,Thomas Dewey,4,Harry Truman,0,531,Dewey Republican
1948,New Jersey,16,Thomas Dewey,16,Harry Truman,0,531,Dewey Republican
1948,New Mexico,4,Harry Truman,4,Thomas Dewey,0,531,Truman Democrat
1948,New York,47,Thomas Dewey,47,Harry Truman,0,531,Dewey home state
1948,North Carolina,14,Harry Truman,14,Thomas Dewey,0,531,Truman Democrat
1948,North Dakota,4,Thomas Dewey,4,Harry Truman,0,531,Dewey Republican
1948,Ohio,25,Harry Truman,25,Thomas Dewey,0,531,Truman Democrat
1948,Oklahoma,10,Harry Truman,10,Thomas Dewey,0,531,Truman Democrat
1948,Oregon,6,Thomas Dewey,6,Harry Truman,0,531,Dewey Republican
1948,Pennsylvania,35,Thomas Dewey,35,Harry Truman,0,531,Dewey Republican
1948,Rhode Island,4,Harry Truman,4,Thomas Dewey,0,531,Truman Democrat
1948,South Carolina,8,Strom Thurmond,8,Harry Truman,0,531,Thurmond home state
1948,South Dakota,4,Thomas Dewey,4,Harry Truman,0,531,Dewey Republican
1948,Tennessee,12,Harry Truman,11,Strom Thurmond,1,531,Split vote
1948,Texas,23,Harry Truman,23,Thomas Dewey,0,531,Truman Democrat
1948,Utah,4,Harry Truman,4,Thomas Dewey,0,531,Truman Democrat
1948,Vermont,3,Thomas Dewey,3,Harry Truman,0,531,Dewey Republican
1948,Virginia,11,Harry Truman,11,Thomas Dewey,0,531,Truman Democrat
1948,Washington,8,Harry Truman,8,Thomas Dewey,0,531,Truman Democrat
1948,West Virginia,8,Harry Truman,8,Thomas Dewey,0,531,Truman Democrat
1948,Wisconsin,12,Harry Truman,12,Thomas Dewey,0,531,Truman Democrat
1948,Wyoming,3,Harry Truman,3,Thomas Dewey,0,531,Truman Democrat

1952,Alabama,11,Adlai Stevenson,11,Dwight Eisenhower,0,531,Stevenson Democrat
1952,Arizona,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1952,Arkansas,8,Adlai Stevenson,8,Dwight Eisenhower,0,531,Stevenson Democrat
1952,California,32,Dwight Eisenhower,32,Adlai Stevenson,0,531,Eisenhower Republican
1952,Colorado,6,Dwight Eisenhower,6,Adlai Stevenson,0,531,Eisenhower Republican
1952,Connecticut,8,Dwight Eisenhower,8,Adlai Stevenson,0,531,Eisenhower Republican
1952,Delaware,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican
1952,Florida,10,Dwight Eisenhower,10,Adlai Stevenson,0,531,Eisenhower Republican
1952,Georgia,12,Adlai Stevenson,12,Dwight Eisenhower,0,531,Stevenson Democrat
1952,Idaho,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1952,Illinois,27,Dwight Eisenhower,27,Adlai Stevenson,0,531,Stevenson home state lost
1952,Indiana,13,Dwight Eisenhower,13,Adlai Stevenson,0,531,Eisenhower Republican
1952,Iowa,10,Dwight Eisenhower,10,Adlai Stevenson,0,531,Eisenhower Republican
1952,Kansas,8,Dwight Eisenhower,8,Adlai Stevenson,0,531,Eisenhower Republican
1952,Kentucky,10,Adlai Stevenson,10,Dwight Eisenhower,0,531,Stevenson Democrat
1952,Louisiana,10,Adlai Stevenson,10,Dwight Eisenhower,0,531,Stevenson Democrat
1952,Maine,5,Dwight Eisenhower,5,Adlai Stevenson,0,531,Eisenhower Republican
1952,Maryland,9,Dwight Eisenhower,9,Adlai Stevenson,0,531,Eisenhower Republican
1952,Massachusetts,16,Dwight Eisenhower,16,Adlai Stevenson,0,531,Eisenhower Republican
1952,Michigan,20,Dwight Eisenhower,20,Adlai Stevenson,0,531,Eisenhower Republican
1952,Minnesota,11,Dwight Eisenhower,11,Adlai Stevenson,0,531,Eisenhower Republican
1952,Mississippi,8,Adlai Stevenson,8,Dwight Eisenhower,0,531,Stevenson Democrat
1952,Missouri,13,Dwight Eisenhower,13,Adlai Stevenson,0,531,Eisenhower Republican
1952,Montana,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1952,Nebraska,6,Dwight Eisenhower,6,Adlai Stevenson,0,531,Eisenhower Republican
1952,Nevada,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican
1952,New Hampshire,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1952,New Jersey,16,Dwight Eisenhower,16,Adlai Stevenson,0,531,Eisenhower Republican
1952,New Mexico,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1952,New York,45,Dwight Eisenhower,45,Adlai Stevenson,0,531,Eisenhower Republican
1952,North Carolina,14,Adlai Stevenson,14,Dwight Eisenhower,0,531,Stevenson Democrat
1952,North Dakota,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1952,Ohio,25,Dwight Eisenhower,25,Adlai Stevenson,0,531,Eisenhower Republican
1952,Oklahoma,8,Dwight Eisenhower,8,Adlai Stevenson,0,531,Eisenhower Republican
1952,Oregon,6,Dwight Eisenhower,6,Adlai Stevenson,0,531,Eisenhower Republican
1952,Pennsylvania,32,Dwight Eisenhower,32,Adlai Stevenson,0,531,Eisenhower Republican
1952,Rhode Island,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1952,South Carolina,8,Adlai Stevenson,8,Dwight Eisenhower,0,531,Stevenson Democrat
1952,South Dakota,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1952,Tennessee,11,Dwight Eisenhower,11,Adlai Stevenson,0,531,Eisenhower Republican
1952,Texas,24,Dwight Eisenhower,24,Adlai Stevenson,0,531,Eisenhower Republican
1952,Utah,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1952,Vermont,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican
1952,Virginia,12,Dwight Eisenhower,12,Adlai Stevenson,0,531,Eisenhower Republican
1952,Washington,9,Dwight Eisenhower,9,Adlai Stevenson,0,531,Eisenhower Republican
1952,West Virginia,8,Adlai Stevenson,8,Dwight Eisenhower,0,531,Stevenson Democrat
1952,Wisconsin,12,Dwight Eisenhower,12,Adlai Stevenson,0,531,Eisenhower Republican
1952,Wyoming,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican

1956,Alabama,11,Adlai Stevenson,10,Dwight Eisenhower,0,531,1 faithless elector
1956,Arizona,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1956,Arkansas,8,Adlai Stevenson,8,Dwight Eisenhower,0,531,Stevenson Democrat
1956,California,32,Dwight Eisenhower,32,Adlai Stevenson,0,531,Eisenhower Republican
1956,Colorado,6,Dwight Eisenhower,6,Adlai Stevenson,0,531,Eisenhower Republican
1956,Connecticut,8,Dwight Eisenhower,8,Adlai Stevenson,0,531,Eisenhower Republican
1956,Delaware,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican
1956,Florida,10,Dwight Eisenhower,10,Adlai Stevenson,0,531,Eisenhower Republican
1956,Georgia,12,Adlai Stevenson,12,Dwight Eisenhower,0,531,Stevenson Democrat
1956,Idaho,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1956,Illinois,27,Dwight Eisenhower,27,Adlai Stevenson,0,531,Eisenhower Republican
1956,Indiana,13,Dwight Eisenhower,13,Adlai Stevenson,0,531,Eisenhower Republican
1956,Iowa,10,Dwight Eisenhower,10,Adlai Stevenson,0,531,Eisenhower Republican
1956,Kansas,8,Dwight Eisenhower,8,Adlai Stevenson,0,531,Eisenhower Republican
1956,Kentucky,10,Dwight Eisenhower,10,Adlai Stevenson,0,531,Eisenhower Republican
1956,Louisiana,10,Dwight Eisenhower,10,Adlai Stevenson,0,531,Eisenhower Republican
1956,Maine,5,Dwight Eisenhower,5,Adlai Stevenson,0,531,Eisenhower Republican
1956,Maryland,9,Dwight Eisenhower,9,Adlai Stevenson,0,531,Eisenhower Republican
1956,Massachusetts,16,Dwight Eisenhower,16,Adlai Stevenson,0,531,Eisenhower Republican
1956,Michigan,20,Dwight Eisenhower,20,Adlai Stevenson,0,531,Eisenhower Republican
1956,Minnesota,11,Dwight Eisenhower,11,Adlai Stevenson,0,531,Eisenhower Republican
1956,Mississippi,8,Adlai Stevenson,8,Dwight Eisenhower,0,531,Stevenson Democrat
1956,Missouri,13,Adlai Stevenson,13,Dwight Eisenhower,0,531,Stevenson Democrat
1956,Montana,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1956,Nebraska,6,Dwight Eisenhower,6,Adlai Stevenson,0,531,Eisenhower Republican
1956,Nevada,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican
1956,New Hampshire,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1956,New Jersey,16,Dwight Eisenhower,16,Adlai Stevenson,0,531,Eisenhower Republican
1956,New Mexico,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1956,New York,45,Dwight Eisenhower,45,Adlai Stevenson,0,531,Eisenhower Republican
1956,North Carolina,14,Adlai Stevenson,14,Dwight Eisenhower,0,531,Stevenson Democrat
1956,North Dakota,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1956,Ohio,25,Dwight Eisenhower,25,Adlai Stevenson,0,531,Eisenhower Republican
1956,Oklahoma,8,Dwight Eisenhower,8,Adlai Stevenson,0,531,Eisenhower Republican
1956,Oregon,6,Dwight Eisenhower,6,Adlai Stevenson,0,531,Eisenhower Republican
1956,Pennsylvania,32,Dwight Eisenhower,32,Adlai Stevenson,0,531,Eisenhower Republican
1956,Rhode Island,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1956,South Carolina,8,Adlai Stevenson,8,Dwight Eisenhower,0,531,Stevenson Democrat
1956,South Dakota,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1956,Tennessee,11,Dwight Eisenhower,11,Adlai Stevenson,0,531,Eisenhower Republican
1956,Texas,24,Dwight Eisenhower,24,Adlai Stevenson,0,531,Eisenhower Republican
1956,Utah,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican
1956,Vermont,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican
1956,Virginia,12,Dwight Eisenhower,12,Adlai Stevenson,0,531,Eisenhower Republican
1956,Washington,9,Dwight Eisenhower,9,Adlai Stevenson,0,531,Eisenhower Republican
1956,West Virginia,8,Dwight Eisenhower,8,Adlai Stevenson,0,531,Eisenhower Republican
1956,Wisconsin,12,Dwight Eisenhower,12,Adlai Stevenson,0,531,Eisenhower Republican
1956,Wyoming,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican

1960,Alabama,11,Harry Byrd,6,John Kennedy,5,537,Split vote
1960,Alaska,3,Richard Nixon,3,John Kennedy,0,537,New state 1959
1960,Arizona,4,Richard Nixon,4,John Kennedy,0,537,Nixon Republican
1960,Arkansas,8,John Kennedy,8,Richard Nixon,0,537,Kennedy Democrat
1960,California,32,Richard Nixon,32,John Kennedy,0,537,Nixon Republican
1960,Colorado,6,Richard Nixon,6,John Kennedy,0,537,Nixon Republican
1960,Connecticut,8,John Kennedy,8,Richard Nixon,0,537,Kennedy Democrat
1960,Delaware,3,John Kennedy,3,Richard Nixon,0,537,Kennedy Democrat
1960,Florida,10,Richard Nixon,10,John Kennedy,0,537,Nixon Republican
1960,Georgia,12,John Kennedy,12,Richard Nixon,0,537,Kennedy Democrat
1960,Hawaii,3,John Kennedy,3,Richard Nixon,0,537,New state 1959
1960,Idaho,4,Richard Nixon,4,John Kennedy,0,537,Nixon Republican
1960,Illinois,27,John Kennedy,27,Richard Nixon,0,537,Kennedy Democrat
1960,Indiana,13,Richard Nixon,13,John Kennedy,0,537,Nixon Republican
1960,Iowa,10,Richard Nixon,10,John Kennedy,0,537,Nixon Republican
1960,Kansas,8,Richard Nixon,8,John Kennedy,0,537,Nixon Republican
1960,Kentucky,10,Richard Nixon,10,John Kennedy,0,537,Nixon Republican
1960,Louisiana,10,John Kennedy,10,Richard Nixon,0,537,Kennedy Democrat
1960,Maine,5,Richard Nixon,5,John Kennedy,0,537,Nixon Republican
1960,Maryland,9,John Kennedy,9,Richard Nixon,0,537,Kennedy Democrat
1960,Massachusetts,16,John Kennedy,16,Richard Nixon,0,537,Kennedy home state
1960,Michigan,20,John Kennedy,20,Richard Nixon,0,537,Kennedy Democrat
1960,Minnesota,11,John Kennedy,11,Richard Nixon,0,537,Kennedy Democrat
1960,Mississippi,8,Harry Byrd,8,John Kennedy,0,537,Unpledged electors
1960,Missouri,13,John Kennedy,13,Richard Nixon,0,537,Kennedy Democrat
1960,Montana,4,Richard Nixon,4,John Kennedy,0,537,Nixon Republican
1960,Nebraska,6,Richard Nixon,6,John Kennedy,0,537,Nixon Republican
1960,Nevada,3,John Kennedy,3,Richard Nixon,0,537,Kennedy Democrat
1960,New Hampshire,4,Richard Nixon,4,John Kennedy,0,537,Nixon Republican
1960,New Jersey,16,John Kennedy,16,Richard Nixon,0,537,Kennedy Democrat
1960,New Mexico,4,John Kennedy,4,Richard Nixon,0,537,Kennedy Democrat
1960,New York,45,John Kennedy,45,Richard Nixon,0,537,Kennedy Democrat
1960,North Carolina,14,John Kennedy,14,Richard Nixon,0,537,Kennedy Democrat
1960,North Dakota,4,Richard Nixon,4,John Kennedy,0,537,Nixon Republican
1960,Ohio,25,Richard Nixon,25,John Kennedy,0,537,Nixon Republican
1960,Oklahoma,8,Richard Nixon,7,John Kennedy,0,537,1 faithless elector
1960,Oregon,6,Richard Nixon,6,John Kennedy,0,537,Nixon Republican
1960,Pennsylvania,32,John Kennedy,32,Richard Nixon,0,537,Kennedy Democrat
1960,Rhode Island,4,John Kennedy,4,Richard Nixon,0,537,Kennedy Democrat
1960,South Carolina,8,John Kennedy,8,Richard Nixon,0,537,Kennedy Democrat
1960,South Dakota,4,Richard Nixon,4,John Kennedy,0,537,Nixon Republican
1960,Tennessee,11,Richard Nixon,11,John Kennedy,0,537,Nixon Republican
1960,Texas,24,John Kennedy,24,Richard Nixon,0,537,Kennedy Democrat
1960,Utah,4,Richard Nixon,4,John Kennedy,0,537,Nixon Republican
1960,Vermont,3,Richard Nixon,3,John Kennedy,0,537,Nixon Republican
1960,Virginia,12,Richard Nixon,12,John Kennedy,0,537,Nixon Republican
1960,Washington,9,Richard Nixon,9,John Kennedy,0,537,Nixon Republican
1960,West Virginia,8,John Kennedy,8,Richard Nixon,0,537,Kennedy Democrat
1960,Wisconsin,12,Richard Nixon,12,John Kennedy,0,537,Nixon Republican
1960,Wyoming,3,Richard Nixon,3,John Kennedy,0,537,Nixon Republican

1964,Alabama,10,Barry Goldwater,10,Lyndon Johnson,0,538,Goldwater Republican
1964,Alaska,3,Lyndon Johnson,3,Barry Goldwater,0,538,Johnson Democrat
1964,Arizona,5,Barry Goldwater,5,Lyndon Johnson,0,538,Goldwater home state
1964,Arkansas,6,Lyndon Johnson,6,Barry Goldwater,0,538,Johnson Democrat
1964,California,40,Lyndon Johnson,40,Barry Goldwater,0,538,Johnson Democrat
1964,Colorado,6,Lyndon Johnson,6,Barry Goldwater,0,538,Johnson Democrat
1964,Connecticut,8,Lyndon Johnson,8,Barry Goldwater,0,538,Johnson Democrat
1964,Delaware,3,Lyndon Johnson,3,Barry Goldwater,0,538,Johnson Democrat
1964,District of Columbia,3,Lyndon Johnson,3,Barry Goldwater,0,538,First DC vote
1964,Florida,14,Lyndon Johnson,14,Barry Goldwater,0,538,Johnson Democrat
1964,Georgia,12,Barry Goldwater,12,Lyndon Johnson,0,538,Goldwater Republican
1964,Hawaii,4,Lyndon Johnson,4,Barry Goldwater,0,538,Johnson Democrat
1964,Idaho,4,Lyndon Johnson,4,Barry Goldwater,0,538,Johnson Democrat
1964,Illinois,26,Lyndon Johnson,26,Barry Goldwater,0,538,Johnson Democrat
1964,Indiana,13,Lyndon Johnson,13,Barry Goldwater,0,538,Johnson Democrat
1964,Iowa,9,Lyndon Johnson,9,Barry Goldwater,0,538,Johnson Democrat
1964,Kansas,7,Lyndon Johnson,7,Barry Goldwater,0,538,Johnson Democrat
1964,Kentucky,9,Lyndon Johnson,9,Barry Goldwater,0,538,Johnson Democrat
1964,Louisiana,10,Barry Goldwater,10,Lyndon Johnson,0,538,Goldwater Republican
1964,Maine,4,Lyndon Johnson,4,Barry Goldwater,0,538,Johnson Democrat
1964,Maryland,10,Lyndon Johnson,10,Barry Goldwater,0,538,Johnson Democrat
1964,Massachusetts,14,Lyndon Johnson,14,Barry Goldwater,0,538,Johnson Democrat
1964,Michigan,21,Lyndon Johnson,21,Barry Goldwater,0,538,Johnson Democrat
1964,Minnesota,10,Lyndon Johnson,10,Barry Goldwater,0,538,Johnson Democrat
1964,Mississippi,7,Barry Goldwater,7,Lyndon Johnson,0,538,Goldwater Republican
1964,Missouri,12,Lyndon Johnson,12,Barry Goldwater,0,538,Johnson Democrat
1964,Montana,4,Lyndon Johnson,4,Barry Goldwater,0,538,Johnson Democrat
1964,Nebraska,5,Lyndon Johnson,5,Barry Goldwater,0,538,Johnson Democrat
1964,Nevada,3,Lyndon Johnson,3,Barry Goldwater,0,538,Johnson Democrat
1964,New Hampshire,4,Lyndon Johnson,4,Barry Goldwater,0,538,Johnson Democrat
1964,New Jersey,17,Lyndon Johnson,17,Barry Goldwater,0,538,Johnson Democrat
1964,New Mexico,4,Lyndon Johnson,4,Barry Goldwater,0,538,Johnson Democrat
1964,New York,43,Lyndon Johnson,43,Barry Goldwater,0,538,Johnson Democrat
1964,North Carolina,13,Lyndon Johnson,13,Barry Goldwater,0,538,Johnson Democrat
1964,North Dakota,4,Lyndon Johnson,4,Barry Goldwater,0,538,Johnson Democrat
1964,Ohio,26,Lyndon Johnson,26,Barry Goldwater,0,538,Johnson Democrat
1964,Oklahoma,8,Lyndon Johnson,8,Barry Goldwater,0,538,Johnson Democrat
1964,Oregon,6,Lyndon Johnson,6,Barry Goldwater,0,538,Johnson Democrat
1964,Pennsylvania,29,Lyndon Johnson,29,Barry Goldwater,0,538,Johnson Democrat
1964,Rhode Island,4,Lyndon Johnson,4,Barry Goldwater,0,538,Johnson Democrat
1964,South Carolina,8,Barry Goldwater,8,Lyndon Johnson,0,538,Goldwater Republican
1964,South Dakota,4,Lyndon Johnson,4,Barry Goldwater,0,538,Johnson Democrat
1964,Tennessee,11,Lyndon Johnson,11,Barry Goldwater,0,538,Johnson Democrat
1964,Texas,25,Lyndon Johnson,25,Barry Goldwater,0,538,Johnson home state
1964,Utah,4,Lyndon Johnson,4,Barry Goldwater,0,538,Johnson Democrat
1964,Vermont,3,Lyndon Johnson,3,Barry Goldwater,0,538,Johnson Democrat
1964,Virginia,12,Lyndon Johnson,12,Barry Goldwater,0,538,Johnson Democrat
1964,Washington,9,Lyndon Johnson,9,Barry Goldwater,0,538,Johnson Democrat
1964,West Virginia,7,Lyndon Johnson,7,Barry Goldwater,0,538,Johnson Democrat
1964,Wisconsin,12,Lyndon Johnson,12,Barry Goldwater,0,538,Johnson Democrat
1964,Wyoming,3,Lyndon Johnson,3,Barry Goldwater,0,538,Johnson Democrat

1968,Alabama,10,George Wallace,10,Hubert Humphrey,0,538,Wallace American Independent
1968,Alaska,3,Richard Nixon,3,Hubert Humphrey,0,538,Nixon Republican
1968,Arizona,5,Richard Nixon,5,Hubert Humphrey,0,538,Nixon Republican
1968,Arkansas,6,George Wallace,6,Hubert Humphrey,0,538,Wallace American Independent
1968,California,40,Richard Nixon,40,Hubert Humphrey,0,538,Nixon Republican
1968,Colorado,6,Richard Nixon,6,Hubert Humphrey,0,538,Nixon Republican
1968,Connecticut,8,Hubert Humphrey,8,Richard Nixon,0,538,Humphrey Democrat
1968,Delaware,3,Richard Nixon,3,Hubert Humphrey,0,538,Nixon Republican
1968,District of Columbia,3,Hubert Humphrey,3,Richard Nixon,0,538,Humphrey Democrat
1968,Florida,14,Richard Nixon,14,Hubert Humphrey,0,538,Nixon Republican
1968,Georgia,12,George Wallace,12,Hubert Humphrey,0,538,Wallace American Independent
1968,Hawaii,4,Hubert Humphrey,4,Richard Nixon,0,538,Humphrey Democrat
1968,Idaho,4,Richard Nixon,4,Hubert Humphrey,0,538,Nixon Republican
1968,Illinois,26,Richard Nixon,26,Hubert Humphrey,0,538,Nixon Republican
1968,Indiana,13,Richard Nixon,13,Hubert Humphrey,0,538,Nixon Republican
1968,Iowa,9,Richard Nixon,9,Hubert Humphrey,0,538,Nixon Republican
1968,Kansas,7,Richard Nixon,7,Hubert Humphrey,0,538,Nixon Republican
1968,Kentucky,9,Richard Nixon,9,Hubert Humphrey,0,538,Nixon Republican
1968,Louisiana,10,George Wallace,10,Hubert Humphrey,0,538,Wallace American Independent
1968,Maine,4,Hubert Humphrey,4,Richard Nixon,0,538,Humphrey Democrat
1968,Maryland,10,Hubert Humphrey,10,Richard Nixon,0,538,Humphrey Democrat
1968,Massachusetts,14,Hubert Humphrey,14,Richard Nixon,0,538,Humphrey Democrat
1968,Michigan,21,Hubert Humphrey,21,Richard Nixon,0,538,Humphrey Democrat
1968,Minnesota,10,Hubert Humphrey,10,Richard Nixon,0,538,Humphrey home state
1968,Mississippi,7,George Wallace,7,Hubert Humphrey,0,538,Wallace American Independent
1968,Missouri,12,Richard Nixon,12,Hubert Humphrey,0,538,Nixon Republican
1968,Montana,4,Richard Nixon,4,Hubert Humphrey,0,538,Nixon Republican
1968,Nebraska,5,Richard Nixon,5,Hubert Humphrey,0,538,Nixon Republican
1968,Nevada,3,Richard Nixon,3,Hubert Humphrey,0,538,Nixon Republican
1968,New Hampshire,4,Richard Nixon,4,Hubert Humphrey,0,538,Nixon Republican
1968,New Jersey,17,Richard Nixon,17,Hubert Humphrey,0,538,Nixon Republican
1968,New Mexico,4,Richard Nixon,4,Hubert Humphrey,0,538,Nixon Republican
1968,New York,43,Hubert Humphrey,43,Richard Nixon,0,538,Humphrey Democrat
1968,North Carolina,13,Richard Nixon,12,George Wallace,1,538,Split vote
1968,North Dakota,4,Richard Nixon,4,Hubert Humphrey,0,538,Nixon Republican
1968,Ohio,26,Richard Nixon,26,Hubert Humphrey,0,538,Nixon Republican
1968,Oklahoma,8,Richard Nixon,8,Hubert Humphrey,0,538,Nixon Republican
1968,Oregon,6,Richard Nixon,6,Hubert Humphrey,0,538,Nixon Republican
1968,Pennsylvania,29,Hubert Humphrey,29,Richard Nixon,0,538,Humphrey Democrat
1968,Rhode Island,4,Hubert Humphrey,4,Richard Nixon,0,538,Humphrey Democrat
1968,South Carolina,8,Richard Nixon,8,Hubert Humphrey,0,538,Nixon Republican
1968,South Dakota,4,Richard Nixon,4,Hubert Humphrey,0,538,Nixon Republican
1968,Tennessee,11,Richard Nixon,11,Hubert Humphrey,0,538,Nixon Republican
1968,Texas,25,Hubert Humphrey,25,Richard Nixon,0,538,Humphrey Democrat
1968,Utah,4,Richard Nixon,4,Hubert Humphrey,0,538,Nixon Republican
1968,Vermont,3,Richard Nixon,3,Hubert Humphrey,0,538,Nixon Republican
1968,Virginia,12,Richard Nixon,12,Hubert Humphrey,0,538,Nixon Republican
1968,Washington,9,Hubert Humphrey,9,Richard Nixon,0,538,Humphrey Democrat
1968,West Virginia,7,Hubert Humphrey,7,Richard Nixon,0,538,Humphrey Democrat
1968,Wisconsin,12,Richard Nixon,12,Hubert Humphrey,0,538,Nixon Republican
1968,Wyoming,3,Richard Nixon,3,Hubert Humphrey,0,538,Nixon Republican

1972,Alabama,9,Richard Nixon,9,George McGovern,0,538,Nixon Republican
1972,Alaska,3,Richard Nixon,3,George McGovern,0,538,Nixon Republican
1972,Arizona,6,Richard Nixon,6,George McGovern,0,538,Nixon Republican
1972,Arkansas,6,Richard Nixon,6,George McGovern,0,538,Nixon Republican
1972,California,45,Richard Nixon,45,George McGovern,0,538,Nixon Republican
1972,Colorado,7,Richard Nixon,7,George McGovern,0,538,Nixon Republican
1972,Connecticut,8,Richard Nixon,8,George McGovern,0,538,Nixon Republican
1972,Delaware,3,Richard Nixon,3,George McGovern,0,538,Nixon Republican
1972,District of Columbia,3,George McGovern,3,Richard Nixon,0,538,McGovern Democrat
1972,Florida,17,Richard Nixon,17,George McGovern,0,538,Nixon Republican
1972,Georgia,12,Richard Nixon,12,George McGovern,0,538,Nixon Republican
1972,Hawaii,4,Richard Nixon,4,George McGovern,0,538,Nixon Republican
1972,Idaho,4,Richard Nixon,4,George McGovern,0,538,Nixon Republican
1972,Illinois,26,Richard Nixon,26,George McGovern,0,538,Nixon Republican
1972,Indiana,13,Richard Nixon,13,George McGovern,0,538,Nixon Republican
1972,Iowa,8,Richard Nixon,8,George McGovern,0,538,Nixon Republican
1972,Kansas,7,Richard Nixon,7,George McGovern,0,538,Nixon Republican
1972,Kentucky,9,Richard Nixon,9,George McGovern,0,538,Nixon Republican
1972,Louisiana,10,Richard Nixon,10,George McGovern,0,538,Nixon Republican
1972,Maine,4,Richard Nixon,4,George McGovern,0,538,Nixon Republican
1972,Maryland,10,Richard Nixon,10,George McGovern,0,538,Nixon Republican
1972,Massachusetts,14,George McGovern,14,Richard Nixon,0,538,McGovern Democrat
1972,Michigan,21,Richard Nixon,21,George McGovern,0,538,Nixon Republican
1972,Minnesota,10,Richard Nixon,10,George McGovern,0,538,Nixon Republican
1972,Mississippi,7,Richard Nixon,7,George McGovern,0,538,Nixon Republican
1972,Missouri,12,Richard Nixon,12,George McGovern,0,538,Nixon Republican
1972,Montana,4,Richard Nixon,4,George McGovern,0,538,Nixon Republican
